country,indicator,date,value,unit
united-states,interest-rate,2002-02-01,1.75,%
united-states,interest-rate,2002-03-01,1.75,%
united-states,interest-rate,2002-04-01,1.75,%
united-states,interest-rate,2002-05-01,1.75,%
united-states,interest-rate,2002-06-03,1.75,%
united-states,interest-rate,2002-07-01,1.75,%
united-states,interest-rate,2002-08-01,1.75,%
united-states,interest-rate,2002-09-03,1.75,%
united-states,interest-rate,2002-10-01,1.75,%
united-states,interest-rate,2002-11-01,1.75,%
united-states,interest-rate,2002-11-06,1.25,%
united-states,interest-rate,2002-12-02,1.25,%
united-states,interest-rate,2003-01-02,1.25,%
united-states,interest-rate,2003-02-03,1.25,%
united-states,interest-rate,2003-03-03,1.25,%
united-states,interest-rate,2003-04-01,1.25,%
united-states,interest-rate,2003-05-01,1.25,%
united-states,interest-rate,2003-06-02,1.25,%
united-states,interest-rate,2003-06-25,1.0,%
united-states,interest-rate,2003-07-01,1.0,%
united-states,interest-rate,2003-08-01,1.0,%
united-states,interest-rate,2003-09-02,1.0,%
united-states,interest-rate,2003-10-01,1.0,%
united-states,interest-rate,2003-11-03,1.0,%
united-states,interest-rate,2003-12-01,1.0,%
united-states,interest-rate,2004-01-02,1.0,%
united-states,interest-rate,2004-02-02,1.0,%
united-states,interest-rate,2004-03-01,1.0,%
united-states,interest-rate,2004-04-01,1.0,%
united-states,interest-rate,2004-05-03,1.0,%
united-states,interest-rate,2004-06-01,1.0,%
united-states,interest-rate,2004-06-30,1.25,%
united-states,interest-rate,2004-07-01,1.25,%
united-states,interest-rate,2004-08-02,1.25,%
united-states,interest-rate,2004-08-10,1.5,%
united-states,interest-rate,2004-09-01,1.5,%
united-states,interest-rate,2004-09-21,1.75,%
united-states,interest-rate,2004-10-01,1.75,%
united-states,interest-rate,2004-11-01,1.75,%
united-states,interest-rate,2004-11-10,2.0,%
united-states,interest-rate,2004-12-01,2.0,%
united-states,interest-rate,2004-12-14,2.25,%
united-states,interest-rate,2005-01-03,2.25,%
united-states,interest-rate,2005-02-01,2.25,%
united-states,interest-rate,2005-02-02,2.5,%
united-states,interest-rate,2005-03-01,2.5,%
united-states,interest-rate,2005-03-22,2.75,%
united-states,interest-rate,2005-04-01,2.75,%
united-states,interest-rate,2005-05-02,2.75,%
united-states,interest-rate,2005-05-03,3.0,%
united-states,interest-rate,2005-06-01,3.0,%
united-states,interest-rate,2005-06-30,3.25,%
united-states,interest-rate,2005-07-01,3.25,%
united-states,interest-rate,2005-08-01,3.25,%
united-states,interest-rate,2005-08-09,3.5,%
united-states,interest-rate,2005-09-01,3.5,%
united-states,interest-rate,2005-09-20,3.75,%
united-states,interest-rate,2005-10-03,3.75,%
united-states,interest-rate,2005-11-01,4.0,%
united-states,interest-rate,2005-12-01,4.0,%
