country,indicator,date,value,unit
united-states,leading-economic-index,2005-06-01,101.8,points
united-states,leading-economic-index,2005-07-01,101.8,points
united-states,leading-economic-index,2005-08-01,102.6,points
united-states,leading-economic-index,2005-09-01,102.3,points
united-states,leading-economic-index,2005-10-01,102.4,points
united-states,leading-economic-index,2005-11-01,102.9,points
united-states,leading-economic-index,2005-12-01,103.0,points
united-states,leading-economic-index,2006-01-01,103.7,points
united-states,leading-economic-index,2006-02-01,103.8,points
united-states,leading-economic-index,2006-03-01,104.0,points
united-states,leading-economic-index,2006-04-01,103.5,points
united-states,leading-economic-index,2006-05-01,103.1,points
united-states,leading-economic-index,2006-06-01,102.9,points
united-states,leading-economic-index,2006-07-01,102.5,points
united-states,leading-economic-index,2006-08-01,102.2,points
united-states,leading-economic-index,2006-09-01,102.1,points
united-states,leading-economic-index,2006-10-01,102.0,points
united-states,leading-economic-index,2006-11-01,101.8,points
united-states,leading-economic-index,2006-12-01,102.1,points
united-states,leading-economic-index,2007-01-01,101.8,points
united-states,leading-economic-index,2007-02-01,101.7,points
united-states,leading-economic-index,2007-03-01,102.0,points
united-states,leading-economic-index,2007-04-01,101.7,points
united-states,leading-economic-index,2007-05-01,101.6,points
united-states,leading-economic-index,2007-06-01,101.4,points
united-states,leading-economic-index,2007-07-01,101.1,points
united-states,leading-economic-index,2007-08-01,100.6,points
united-states,leading-economic-index,2007-09-01,100.0,points
united-states,leading-economic-index,2007-10-01,99.4,points
united-states,leading-economic-index,2007-11-01,98.5,points
united-states,leading-economic-index,2007-12-01,97.6,points
united-states,leading-economic-index,2008-01-01,96.4,points
united-states,leading-economic-index,2008-02-01,95.2,points
united-states,leading-economic-index,2008-03-01,93.8,points
united-states,leading-economic-index,2008-04-01,93.2,points
united-states,leading-economic-index,2008-05-01,92.4,points
united-states,leading-economic-index,2008-06-01,91.9,points
united-states,leading-economic-index,2008-07-01,89.8,points
united-states,leading-economic-index,2008-08-01,88.7,points
united-states,leading-economic-index,2008-09-01,87.0,points
united-states,leading-economic-index,2008-10-01,84.1,points
united-states,leading-economic-index,2008-11-01,81.9,points
united-states,leading-economic-index,2008-12-01,79.6,points
united-states,leading-economic-index,2009-01-01,78.1,points
united-states,leading-economic-index,2009-02-01,77.0,points
united-states,leading-economic-index,2009-03-01,75.7,points
united-states,leading-economic-index,2009-04-01,75.8,points
united-states,leading-economic-index,2009-05-01,76.2,points
united-states,leading-economic-index,2009-06-01,76.7,points
united-states,leading-economic-index,2009-07-01,77.2,points
united-states,leading-economic-index,2009-08-01,77.9,points
united-states,leading-economic-index,2009-09-01,78.5,points
united-states,leading-economic-index,2009-10-01,78.8,points
united-states,leading-economic-index,2009-11-01,79.6,points
united-states,leading-economic-index,2009-12-01,80.4,points
united-states,leading-economic-index,2010-01-01,80.9,points
united-states,leading-economic-index,2010-02-01,80.9,points
united-states,leading-economic-index,2010-03-01,82.3,points
united-states,leading-economic-index,2010-04-01,82.5,points
united-states,leading-economic-index,2010-05-01,82.9,points
united-states,leading-economic-index,2010-06-01,83.0,points
united-states,leading-economic-index,2010-07-01,83.0,points
united-states,leading-economic-index,2010-08-01,83.2,points
united-states,leading-economic-index,2010-09-01,83.7,points
united-states,leading-economic-index,2010-10-01,83.6,points
united-states,leading-economic-index,2010-11-01,84.3,points
united-states,leading-economic-index,2010-12-01,85.3,points
united-states,leading-economic-index,2011-01-01,85.4,points
united-states,leading-economic-index,2011-02-01,86.0,points
united-states,leading-economic-index,2011-03-01,86.9,points
united-states,leading-economic-index,2011-04-01,87.0,points
united-states,leading-economic-index,2011-05-01,87.6,points
united-states,leading-economic-index,2011-06-01,87.6,points
united-states,leading-economic-index,2011-07-01,88.0,points
united-states,leading-economic-index,2011-08-01,87.4,points
united-states,leading-economic-index,2011-09-01,86.9,points
united-states,leading-economic-index,2011-10-01,87.4,points
united-states,leading-economic-index,2011-11-01,87.4,points
united-states,leading-economic-index,2011-12-01,87.9,points
united-states,leading-economic-index,2012-01-01,88.2,points
united-states,leading-economic-index,2012-02-01,88.8,points
united-states,leading-economic-index,2012-03-01,89.2,points
united-states,leading-economic-index,2012-04-01,89.1,points
united-states,leading-economic-index,2012-05-01,89.3,points
united-states,leading-economic-index,2012-06-01,88.9,points
united-states,leading-economic-index,2012-07-01,89.0,points
united-states,leading-economic-index,2012-08-01,88.6,points
united-states,leading-economic-index,2012-09-01,89.0,points
united-states,leading-economic-index,2012-10-01,89.2,points
united-states,leading-economic-index,2012-11-01,89.1,points
united-states,leading-economic-index,2012-12-01,89.2,points
united-states,leading-economic-index,2013-01-01,89.8,points
united-states,leading-economic-index,2013-02-01,90.1,points
united-states,leading-economic-index,2013-03-01,89.9,points
united-states,leading-economic-index,2013-04-01,90.4,points
united-states,leading-economic-index,2013-05-01,90.7,points
united-states,leading-economic-index,2013-06-01,90.8,points
united-states,leading-economic-index,2013-07-01,91.1,points
united-states,leading-economic-index,2013-08-01,91.5,points
united-states,leading-economic-index,2013-09-01,92.2,points
united-states,leading-economic-index,2013-10-01,92.4,points
united-states,leading-economic-index,2013-11-01,93.1,points
united-states,leading-economic-index,2013-12-01,93.3,points
united-states,leading-economic-index,2014-01-01,93.4,points
united-states,leading-economic-index,2014-02-01,94.1,points
united-states,leading-economic-index,2014-03-01,94.9,points
united-states,leading-economic-index,2014-04-01,95.0,points
united-states,leading-economic-index,2014-05-01,95.5,points
united-states,leading-economic-index,2014-06-01,96.2,points
united-states,leading-economic-index,2014-07-01,96.8,points
united-states,leading-economic-index,2014-08-01,96.8,points
united-states,leading-economic-index,2014-09-01,97.5,points
united-states,leading-economic-index,2014-10-01,97.6,points
united-states,leading-economic-index,2014-11-01,97.9,points
united-states,leading-economic-index,2014-12-01,98.5,points
united-states,leading-economic-index,2015-01-01,98.5,points
united-states,leading-economic-index,2015-02-01,98.8,points
united-states,leading-economic-index,2015-03-01,99.0,points
united-states,leading-economic-index,2015-04-01,99.4,points
united-states,leading-economic-index,2015-05-01,99.7,points
united-states,leading-economic-index,2015-06-01,100.3,points
united-states,leading-economic-index,2015-07-01,99.9,points
united-states,leading-economic-index,2015-08-01,99.8,points
united-states,leading-economic-index,2015-09-01,99.7,points
united-states,leading-economic-index,2015-10-01,99.9,points
united-states,leading-economic-index,2015-11-01,100.3,points
united-states,leading-economic-index,2015-12-01,100.1,points
united-states,leading-economic-index,2016-01-01,99.6,points
united-states,leading-economic-index,2016-02-01,99.5,points
united-states,leading-economic-index,2016-03-01,99.5,points
united-states,leading-economic-index,2016-04-01,99.8,points
united-states,leading-economic-index,2016-05-01,99.8,points
united-states,leading-economic-index,2016-06-01,99.9,points
united-states,leading-economic-index,2016-07-01,100.2,points
united-states,leading-economic-index,2016-08-01,100.2,points
united-states,leading-economic-index,2016-09-01,100.4,points
united-states,leading-economic-index,2016-10-01,100.1,points
united-states,leading-economic-index,2016-11-01,100.3,points
united-states,leading-economic-index,2016-12-01,100.8,points
united-states,leading-economic-index,2017-01-01,101.5,points
united-states,leading-economic-index,2017-02-01,101.9,points
united-states,leading-economic-index,2017-03-01,102.5,points
united-states,leading-economic-index,2017-04-01,102.7,points
united-states,leading-economic-index,2017-05-01,103.1,points
united-states,leading-economic-index,2017-06-01,103.6,points
united-states,leading-economic-index,2017-07-01,103.8,points
united-states,leading-economic-index,2017-08-01,104.3,points
united-states,leading-economic-index,2017-09-01,104.6,points
united-states,leading-economic-index,2017-10-01,105.7,points
united-states,leading-economic-index,2017-11-01,106.2,points
united-states,leading-economic-index,2017-12-01,106.9,points
united-states,leading-economic-index,2018-01-01,107.7,points
united-states,leading-economic-index,2018-02-01,108.7,points
united-states,leading-economic-index,2018-03-01,109.2,points
united-states,leading-economic-index,2018-04-01,109.7,points
united-states,leading-economic-index,2018-05-01,110.0,points
united-states,leading-economic-index,2018-06-01,110.6,points
united-states,leading-economic-index,2018-07-01,111.2,points
united-states,leading-economic-index,2018-08-01,111.4,points
united-states,leading-economic-index,2018-09-01,112.1,points
united-states,leading-economic-index,2018-10-01,112.1,points
united-states,leading-economic-index,2018-11-01,112.0,points
united-states,leading-economic-index,2018-12-01,111.8,points
united-states,leading-economic-index,2019-01-01,111.6,points
united-states,leading-economic-index,2019-02-01,112.1,points
united-states,leading-economic-index,2019-03-01,112.4,points
united-states,leading-economic-index,2019-04-01,112.5,points
united-states,leading-economic-index,2019-05-01,112.3,points
united-states,leading-economic-index,2019-06-01,112.2,points
united-states,leading-economic-index,2019-07-01,112.3,points
united-states,leading-economic-index,2019-08-01,112.1,points
united-states,leading-economic-index,2019-09-01,111.8,points
united-states,leading-economic-index,2019-10-01,111.3,points
united-states,leading-economic-index,2019-11-01,111.2,points
united-states,leading-economic-index,2019-12-01,110.9,points
united-states,leading-economic-index,2020-01-01,111.4,points
united-states,leading-economic-index,2020-02-01,111.4,points
united-states,leading-economic-index,2020-03-01,106.2,points
united-states,leading-economic-index,2020-04-01,100.3,points
united-states,leading-economic-index,2020-05-01,102.1,points
united-states,leading-economic-index,2020-06-01,104.2,points
united-states,leading-economic-index,2020-07-01,105.9,points
united-states,leading-economic-index,2020-08-01,106.8,points
united-states,leading-economic-index,2020-09-01,107.3,points
united-states,leading-economic-index,2020-10-01,107.8,points
united-states,leading-economic-index,2020-11-01,108.4,points
united-states,leading-economic-index,2020-12-01,109.1,points
united-states,leading-economic-index,2021-01-01,109.8,points
united-states,leading-economic-index,2021-02-01,109.9,points
united-states,leading-economic-index,2021-03-01,110.9,points
united-states,leading-economic-index,2021-04-01,112.0,points
united-states,leading-economic-index,2021-05-01,112.7,points
united-states,leading-economic-index,2021-06-01,113.6,points
united-states,leading-economic-index,2021-07-01,114.7,points
united-states,leading-economic-index,2021-08-01,115.4,points
united-states,leading-economic-index,2021-09-01,115.4,points
united-states,leading-economic-index,2021-10-01,116.2,points
united-states,leading-economic-index,2021-11-01,116.9,points
united-states,leading-economic-index,2021-12-01,117.8,points
united-states,leading-economic-index,2022-01-01,117.2,points
united-states,leading-economic-index,2022-02-01,117.6,points
united-states,leading-economic-index,2022-03-01,117.6,points
united-states,leading-economic-index,2022-04-01,116.9,points
united-states,leading-economic-index,2022-05-01,115.9,points
united-states,leading-economic-index,2022-06-01,115.1,points
united-states,leading-economic-index,2022-07-01,114.4,points
united-states,leading-economic-index,2022-08-01,114.1,points
united-states,leading-economic-index,2022-09-01,113.5,points
united-states,leading-economic-index,2022-10-01,112.5,points
united-states,leading-economic-index,2022-11-01,111.5,points
united-states,leading-economic-index,2022-12-01,110.7,points
united-states,leading-economic-index,2023-01-01,110.2,points
united-states,leading-economic-index,2023-02-01,109.6,points
united-states,leading-economic-index,2023-03-01,108.3,points
united-states,leading-economic-index,2023-04-01,107.4,points
united-states,leading-economic-index,2023-05-01,106.7,points
united-states,leading-economic-index,2023-06-01,106.0,points
united-states,leading-economic-index,2023-07-01,105.7,points
united-states,leading-economic-index,2023-08-01,105.3,points
united-states,leading-economic-index,2023-09-01,104.7,points
united-states,leading-economic-index,2023-10-01,103.7,points
united-states,leading-economic-index,2023-11-01,103.3,points
united-states,leading-economic-index,2023-12-01,103.1,points
united-states,leading-economic-index,2024-01-01,102.5,points
united-states,leading-economic-index,2024-02-01,102.7,points
united-states,leading-economic-index,2024-03-01,102.3,points
united-states,leading-economic-index,2024-04-01,101.7,points
united-states,leading-economic-index,2024-05-01,101.2,points
united-states,leading-economic-index,2024-06-01,101.0,points
united-states,leading-economic-index,2024-07-01,100.4,points
united-states,leading-economic-index,2024-08-01,100.2,points
united-states,leading-economic-index,2024-09-01,99.7,points
united-states,leading-economic-index,2024-10-01,99.5,points
united-states,leading-economic-index,2024-11-01,99.7,points
united-states,leading-economic-index,2024-12-01,101.6,points
