mae,rmse,mape,r2,company,split,model
2.4790412668087924,2.8881137361015297,0.0206299535866357,-1.119142951093551,Alphabet Inc.,4,XGBoost
1.9041748988374425,2.113670444533075,0.015674097881924,-0.1337412799962269,Alphabet Inc.,4,XGBoost
4.005606308818284,4.537615695091149,0.0334715756385876,-8.259506055045216,Alphabet Inc.,4,XGBoost
3.60950451837144,3.68122383376173,0.0301115064769315,-16.327040304841717,Alphabet Inc.,4,XGBoost
0.8244650897349913,1.147719126928034,0.0068268539782415,-1.2951005574001258,Alphabet Inc.,4,XGBoost
1.132428557676397,1.4584431089187726,0.0093420491613482,-1.7801750169298236,Alphabet Inc.,4,XGBoost
1.138407389165738,1.3258415498519731,0.009427451747476,-1.2922175768228348,Alphabet Inc.,4,XGBoost
0.9339672389850932,1.0678961484929834,0.0076968570743354,-0.5903771266806783,Alphabet Inc.,4,XGBoost
2.36103719466841,3.2567711146863143,0.0199091633184824,-2.0035811398438548,Alphabet Inc.,4,XGBoost
2.625073029612486,3.371936841745298,0.0222374152390007,-1.554964078627402,Alphabet Inc.,4,XGBoost
1.2640404681338198,1.8056664382982404,0.0107525957940896,-0.405925531333609,Alphabet Inc.,4,XGBoost
2.438787634923918,3.516393548592713,0.0199142253262166,-0.6101918095610257,Alphabet Inc.,4,XGBoost
3.152889470498613,3.6383231567633114,0.0257893431478682,0.0051517282020615,Alphabet Inc.,4,XGBoost
4.515131883672464,5.524097683060669,0.0361700422839948,-1.855895551056328,Alphabet Inc.,4,XGBoost
7.05124325821252,7.60350213766618,0.0565422248641736,-11.149478481750169,Alphabet Inc.,4,XGBoost
4.023355685348153,4.258598489123402,0.0322352039622842,-17.147275347786685,Alphabet Inc.,4,XGBoost
2.3792253329294537,2.98846595790305,0.0195271096118751,-0.871150980009342,Alphabet Inc.,4,XGBoost
3.48030005863842,3.940706664902715,0.0287014967233922,-2.430211023120967,Alphabet Inc.,4,XGBoost
4.581276675026916,4.937951123983455,0.0378288417883637,-8.028921634301874,Alphabet Inc.,4,XGBoost
3.0741727688443516,3.4406788418774545,0.0254144479453347,-5.7762807512599625,Alphabet Inc.,4,XGBoost
3.309372485277299,3.3198744817528603,0.0269103515723975,0.1494828035826969,Alphabet Inc.,4,XGBoost
4.470337872545178,5.980438483649701,0.0348073539449857,-1.1808564472136966,Alphabet Inc.,4,XGBoost
7.765103061806061,9.345935481375957,0.0596087424120199,-3.626684478235445,Alphabet Inc.,4,XGBoost
7.050465200563844,7.942591528233685,0.0535806215958721,-3.482866352470646,Alphabet Inc.,4,XGBoost
8.25979982994625,8.35602895354575,0.0627091768159602,-30.547167605460288,Alphabet Inc.,4,XGBoost
2.906081157442719,3.4509797465582217,0.0219626536253566,-2.8003299603142446,Alphabet Inc.,4,XGBoost
2.4293513031751672,2.876364075146583,0.0183669571533649,-1.0901553525939018,Alphabet Inc.,4,XGBoost
3.4421458727929575,4.074745812240368,0.0266881940025048,-3.473470302075234,Alphabet Inc.,4,XGBoost
5.234843171778681,5.600293550909548,0.0404670187100607,-11.232057054208203,Alphabet Inc.,4,XGBoost
2.123443181532804,2.608985557109111,0.0164841712292921,-1.6949705263890236,Alphabet Inc.,4,XGBoost
4.579134400307882,5.279692423254,0.0349596347247404,-12.262917932683122,Alphabet Inc.,4,XGBoost
3.2034558755607065,3.379325504532478,0.02447363143665,-6.217770414555862,Alphabet Inc.,4,XGBoost
1.2091130962237115,1.3014807564336168,0.0092530310930786,-1.399577500604932,Alphabet Inc.,4,XGBoost
1.1375361861990314,1.3294459562743008,0.0086721158778001,-1.676297017949839,Alphabet Inc.,4,XGBoost
1.1948968011834438,1.4880097006334068,0.0091701983272765,-4.188040950877007,Alphabet Inc.,4,XGBoost
0.978925489146826,1.3735798193226247,0.0074694453907544,-1.4948185800183689,Alphabet Inc.,4,XGBoost
0.923385564236986,1.12873521885952,0.0070829119939241,-0.6864558548662614,Alphabet Inc.,4,XGBoost
3.5270710394822915,4.14003668056609,0.0272942704712464,-9.728640069275054,Alphabet Inc.,4,XGBoost
4.329537089674522,4.609242365682462,0.0335418691600161,-26.61458487438926,Alphabet Inc.,4,XGBoost
4.991804853322401,5.236778396721299,0.0386557981010536,-43.53658564435349,Alphabet Inc.,4,XGBoost
1.490741606209869,1.665362294755722,0.0113908261158648,0.093460209719011,Alphabet Inc.,4,XGBoost
2.0817363174105425,2.284593662230574,0.0160530489453206,-0.7092866111629645,Alphabet Inc.,4,XGBoost
2.426135285504574,2.733983149439571,0.0184827137850908,-2.5699443786821017,Alphabet Inc.,4,XGBoost
3.868843976967804,4.247757350965982,0.0294154484009735,-10.98294715803675,Alphabet Inc.,4,XGBoost
4.032695823713775,4.464551957555461,0.030289320467866,-4.731339765168426,Alphabet Inc.,4,XGBoost
2.014759016541933,2.7023866818908537,0.0149012406984155,-0.0408581280274142,Alphabet Inc.,4,XGBoost
5.561448329681906,6.148169930531968,0.0409864315478795,-4.128176416719674,Alphabet Inc.,4,XGBoost
4.842895876190613,5.289143905607746,0.0354903951080673,-5.73329021488428,Alphabet Inc.,4,XGBoost
5.236506364475105,5.277410661328068,0.0383025608861469,-70.78405111628173,Alphabet Inc.,4,XGBoost
1.976342638603381,2.1387445346777874,0.0144414303965849,-9.250233463783406,Alphabet Inc.,4,XGBoost
1.5256443638221753,1.8729346234154196,0.011211318755343,-6.8916817477194,Alphabet Inc.,4,XGBoost
1.9635918996888448,2.1760386989289655,0.0143834386409497,-10.949469089386085,Alphabet Inc.,4,XGBoost
0.7691032174784596,0.8590119158256297,0.0056161227484533,-0.1063255963117812,Alphabet Inc.,4,XGBoost
1.817744888504228,1.977996803724932,0.0133404169349971,-4.46721652089091,Alphabet Inc.,4,XGBoost
0.7071705756941753,0.8683238152923487,0.0051459996147923,-0.6210017031660604,Alphabet Inc.,4,XGBoost
1.1245662040774789,1.4208390068153305,0.0082103948522198,-1.2875215103203868,Alphabet Inc.,4,XGBoost
2.7152159248434997,3.1692652510308306,0.0196490235790691,-9.638734727991556,Alphabet Inc.,4,XGBoost
0.6143066007144,0.6895521990698595,0.0044518637219173,0.6011135386182881,Alphabet Inc.,4,XGBoost
1.765344780319765,1.9425424820228996,0.0127229046299802,-10.79711156761512,Alphabet Inc.,4,XGBoost
1.3080079729021066,1.5250104604843542,0.0095457169210466,0.1860887775018357,Alphabet Inc.,4,XGBoost
3.481918366935105,5.055764416230941,0.0261362449002395,-1.8562131119587977,Alphabet Inc.,4,XGBoost
4.293378371863025,5.570385097087993,0.032483766832892,-1.6827619984634432,Alphabet Inc.,4,XGBoost
6.197245003527018,7.094643802267514,0.0469343452692114,-5.151793043394367,Alphabet Inc.,4,XGBoost
8.580654543239229,8.82906185656324,0.0653190257300336,-26.973753641330745,Alphabet Inc.,4,XGBoost
2.8503552636338556,2.9731398987103153,0.0217676823521309,-9.833113789257444,Alphabet Inc.,4,XGBoost
1.1490142128631136,1.3033588881916396,0.0086969555184573,-0.1521472850458376,Alphabet Inc.,4,XGBoost
1.92018013142864,2.3452731121384778,0.0145399228585964,-2.7317128901931222,Alphabet Inc.,4,XGBoost
1.2542133687514194,1.4663181252300506,0.0095401115828522,0.4000091405867908,Alphabet Inc.,4,XGBoost
3.601815302805176,3.721229352055916,0.0270482613770056,-7.137689339444982,Alphabet Inc.,4,XGBoost
1.5934276380276458,1.8825040748352024,0.0119045985410355,-0.4317869438096866,Alphabet Inc.,4,XGBoost
2.044199993393471,2.2904387870321345,0.01526771071923,-0.839047079860934,Alphabet Inc.,4,XGBoost
1.454242529597059,1.8825222484814712,0.0106142103561115,-0.1471513302796996,Alphabet Inc.,4,XGBoost
2.027700430299478,2.3175867049202656,0.014729172494825,-0.1100711721746892,Alphabet Inc.,4,XGBoost
4.288987843743553,4.633187860720156,0.030967125533041,-8.551944948474478,Alphabet Inc.,4,XGBoost
3.7632349319613354,4.011818940657131,0.0269541875867407,-3.815851475816875,Alphabet Inc.,4,XGBoost
6.075323432865133,6.408376313728509,0.0433311863661382,-36.95694322289939,Alphabet Inc.,4,XGBoost
2.128531380418542,2.741660148684617,0.0151322526019761,-5.509182990832435,Alphabet Inc.,4,XGBoost
2.071459920258434,2.369810681061769,0.0147657405805546,-3.794200065625271,Alphabet Inc.,4,XGBoost
2.0446160000649742,2.8888824344882664,0.0145178782098289,-6.7703267292605,Alphabet Inc.,4,XGBoost
3.098128404027136,3.394249056725511,0.0221938940276927,-14.112503881557476,Alphabet Inc.,4,XGBoost
0.9635787683078264,1.5839753002841963,0.0069252488332606,-1.965049861389952,Alphabet Inc.,4,XGBoost
1.6196391432251231,1.840728140752777,0.0115705289374913,-0.5502007994491345,Alphabet Inc.,4,XGBoost
1.839902761103275,2.07271279695802,0.0133186591608943,-1.1246806843632997,Alphabet Inc.,4,XGBoost
2.1820556904140007,2.6097720041250954,0.0158217873019123,-3.959361903146735,Alphabet Inc.,4,XGBoost
3.299159861140012,5.0086382968819345,0.0251817945532369,-0.0718172653252791,Alphabet Inc.,4,XGBoost
8.412188827202097,11.054073278012654,0.0661691541592952,-1.7751967838199798,Alphabet Inc.,4,XGBoost
9.839037634758531,11.935378158168772,0.0785182000083051,-1.7181717987801974,Alphabet Inc.,4,XGBoost
12.203514945964423,13.47486056566153,0.0976991373315491,-3.641347853392177,Alphabet Inc.,4,XGBoost
15.430021103366569,15.483357461021155,0.1236420628518332,-141.76224605763483,Alphabet Inc.,4,XGBoost
2.0729145740373753,2.358729414538681,0.0166692919430917,-1.2785446301361034,Alphabet Inc.,4,XGBoost
3.465588951019586,3.8563195257615694,0.0272951724797395,-3.5444878573170193,Alphabet Inc.,4,XGBoost
5.107916105198171,5.437252135573791,0.0398618319520316,-7.539627095586075,Alphabet Inc.,4,XGBoost
4.4077224159589345,4.902498388711836,0.0340022286824258,-4.181607039658764,Alphabet Inc.,4,XGBoost
6.059385250687217,6.125080696053256,0.0465052093977869,-10.802635803332551,Alphabet Inc.,4,XGBoost
3.650039456742397,4.254885009414937,0.0276286339093848,-5.806708050477223,Alphabet Inc.,4,XGBoost
2.3544697099066183,2.4641152131621196,0.0178259398018902,-5.507446202765328,Alphabet Inc.,4,XGBoost
0.905889419380469,1.1648387981036867,0.0067934923363105,-0.4270968404415292,Alphabet Inc.,4,XGBoost
2.6299691553797233,2.756073435991637,0.0197375330045554,-9.330677816041211,Alphabet Inc.,4,XGBoost
2.2620461458142245,2.665058919584963,0.0168396953273885,-3.8484672339343264,Alphabet Inc.,4,XGBoost
1.6175537767531694,2.039480052462018,0.0120224681958078,-0.6133767568578921,Alphabet Inc.,4,XGBoost
3.79182371712335,4.517096143607895,0.0277235658669384,-5.201238284052862,Alphabet Inc.,4,XGBoost
0.8778066203015499,1.2147501929261582,0.0064113521496295,0.472046260427947,Alphabet Inc.,4,XGBoost
4.908997927543192,5.579483305116087,0.0356806709439451,-22.72067470501734,Alphabet Inc.,4,XGBoost
2.159615070579912,2.371675640347437,0.015637440647947,-5.673871097626801,Alphabet Inc.,4,XGBoost
2.6763649450537,3.1627011177632056,0.0192551230236367,-8.774349554702685,Alphabet Inc.,4,XGBoost
0.9797431047456884,1.2577009737731806,0.0070603629920832,-0.5656789831872282,Alphabet Inc.,4,XGBoost
1.7441923864647264,2.0700346551242355,0.0125499791901547,-6.3365991970319335,Alphabet Inc.,4,XGBoost
2.192314786486082,2.384983420486071,0.0157774582828065,-10.811326613827312,Alphabet Inc.,4,XGBoost
2.9390143856983455,3.3201716816506894,0.0213231453635623,-7.186834565891875,Alphabet Inc.,4,XGBoost
4.135678078534926,4.765613211448114,0.0303967877727815,-6.543762150873669,Alphabet Inc.,4,XGBoost
1.3819354771870849,1.7502508820592515,0.0102730717304167,0.3257366127698554,Alphabet Inc.,4,XGBoost
1.9553843231308008,2.365666388966227,0.0147016108847682,0.2490035523809534,Alphabet Inc.,4,XGBoost
4.194012602205885,4.60638527819517,0.0316573003313463,-4.9116185643175,Alphabet Inc.,4,XGBoost
4.351171170642329,4.7953786839577965,0.0330067628942034,-14.94378457858648,Alphabet Inc.,4,XGBoost
2.673337305307723,3.3514519223459915,0.0199490807165094,-0.4794386977777092,Alphabet Inc.,4,XGBoost
2.837823893123516,3.595191079577437,0.0209679318698383,-0.3667928235147113,Alphabet Inc.,4,XGBoost
4.203262646453419,4.787447508872607,0.0309138957040808,-2.3852051964882266,Alphabet Inc.,4,XGBoost
2.6985707256436853,3.821086655458738,0.0196629403120747,-1.4939129639863706,Alphabet Inc.,4,XGBoost
4.6564628251339055,4.796201117151467,0.0342813958383461,-5.995956703576821,Alphabet Inc.,4,XGBoost
2.5095798482167937,2.7048514902116194,0.0187063532137435,-4.007269481014588,Alphabet Inc.,4,XGBoost
0.9959370665832012,1.3407988247828913,0.0074383157877013,-6.480615381737595,Alphabet Inc.,4,XGBoost
0.9743289568094552,1.2464000970569633,0.0072102758239566,0.2455069790892335,Alphabet Inc.,4,XGBoost
0.7372973143209777,0.7888300739213122,0.0054234846980322,0.8421847550742336,Alphabet Inc.,4,XGBoost
2.1584302929165973,2.2744664530485603,0.015911175158241,0.1638676543345824,Alphabet Inc.,4,XGBoost
2.634787264683189,3.3864714547804926,0.0188084332326451,-0.6337531304124793,Alphabet Inc.,4,XGBoost
3.731400191414866,4.978495674233395,0.0263764275004637,-4.581316087060426,Alphabet Inc.,4,XGBoost
4.571978796242314,5.836069286585532,0.0321065139943019,-8.950598536269721,Alphabet Inc.,4,XGBoost
5.195590430877883,5.783559764947772,0.0365448667621342,-24.599364756081737,Alphabet Inc.,4,XGBoost
3.993285456541384,4.095252853771561,0.0280911201933029,-39.66548324100968,Alphabet Inc.,4,XGBoost
1.4392044928498762,1.5593270792891571,0.0101309428581066,-3.0038151744857133,Alphabet Inc.,4,XGBoost
1.0801476931454714,1.6645473306026843,0.0076908341698015,-1.5416071783328986,Alphabet Inc.,4,XGBoost
4.961756894954954,5.335053276424913,0.035327690003733,-59.53028654916032,Alphabet Inc.,4,XGBoost
3.002147785976541,3.7205427657504737,0.0215604802064975,-9.38860222248261,Alphabet Inc.,4,XGBoost
2.726588831841582,3.0163047118343265,0.0196675657273154,-4.013210159571305,Alphabet Inc.,4,XGBoost
1.3599706001259448,1.6563635197311108,0.0098162810029147,-0.7446063990832907,Alphabet Inc.,4,XGBoost
1.9929740174464312,2.2926602492324677,0.0143119335151303,-0.5133054733973106,Alphabet Inc.,4,XGBoost
3.396598545277038,3.7159369072015567,0.024006952463225,-1.2378310023399957,Alphabet Inc.,4,XGBoost
5.488107132632575,6.153481334678246,0.038437527422264,-5.547697135783056,Alphabet Inc.,4,XGBoost
2.7449857742594985,2.7672617639584973,0.0191885127563677,-3.295825014174059,Alphabet Inc.,4,XGBoost
4.178584642428229,4.236402163773425,0.0290679212170439,-50.51292564071173,Alphabet Inc.,4,XGBoost
0.859968696144341,1.1635593741503676,0.0060005052589067,-5.173487110007756,Alphabet Inc.,4,XGBoost
1.1424395502560458,1.364209548773761,0.0079545671307332,-2.9069825440552615,Alphabet Inc.,4,XGBoost
1.7243620081491315,2.3776556275631666,0.0117852147238993,-0.9414527200730488,Alphabet Inc.,4,XGBoost
2.1117590037732783,2.733100365178583,0.014358330604383,-0.8609757619800822,Alphabet Inc.,4,XGBoost
2.670225024108521,3.0500915853318435,0.0181015374799553,-0.9646534981534256,Alphabet Inc.,4,XGBoost
5.20054807840998,5.51034627658194,0.0350138064371614,-9.04629304123895,Alphabet Inc.,4,XGBoost
3.945231988444374,4.435711052456501,0.0261714510676756,-3.110201073926235,Alphabet Inc.,4,XGBoost
3.2687969689775116,3.8275985595457738,0.0214616970293382,-1.3444628331640749,Alphabet Inc.,4,XGBoost
4.071209038197106,4.29970315023467,0.0266060409884833,-2.377788509208073,Alphabet Inc.,4,XGBoost
2.68546264487498,3.0980731542120816,0.0174922836794776,-3.2265358944497793,Alphabet Inc.,4,XGBoost
3.881206451189064,5.778049083361698,0.0265771042728314,-0.421365000535453,Alphabet Inc.,4,XGBoost
5.843622891908905,8.335994319798218,0.0407685456189949,-1.11118371545663,Alphabet Inc.,4,XGBoost
7.745298808600802,9.217642655830277,0.0539597112758942,-1.7353851521315642,Alphabet Inc.,4,XGBoost
8.355570456897482,9.22829833038056,0.0583107885089458,-4.179451225853242,Alphabet Inc.,4,XGBoost
9.754079337865022,9.921018649316304,0.0679967252377797,-53.37766071330524,Alphabet Inc.,4,XGBoost
3.390517656988345,4.008432102807357,0.0233045784861767,-7.220770038238136,Alphabet Inc.,4,XGBoost
0.8894836632754277,1.0113834730980509,0.0061237046752907,0.3989834391402592,Alphabet Inc.,4,XGBoost
5.398373451993945,6.0395086385438725,0.0365309162735136,-9.558040404080067,Alphabet Inc.,4,XGBoost
3.4207875150721465,3.775547754553717,0.0230581462106681,-4.122202180328846,Alphabet Inc.,4,XGBoost
1.6996619794102457,2.176087241979815,0.0114210164557713,-1.288203943005214,Alphabet Inc.,4,XGBoost
3.312335290592898,3.684014772382447,0.0222984287143724,-6.184187570207516,Alphabet Inc.,4,XGBoost
3.405317755744312,3.687741356945496,0.0230300613884668,-1.9889659322281512,Alphabet Inc.,4,XGBoost
3.997674859942072,4.488731363637525,0.0276989476233049,-2.329057754327096,Alphabet Inc.,4,XGBoost
2.852089098012692,3.229154076260482,0.0198958408322525,-1.2338046930922406,Alphabet Inc.,4,XGBoost
1.4883122814665797,1.611848690580609,0.0103748041712706,0.2741043005941074,Alphabet Inc.,4,XGBoost
4.802697994375012,5.200473395390027,0.0335524990987895,-15.29118047158681,Alphabet Inc.,4,XGBoost
1.1815985952548034,1.3113161728423124,0.0082534602414074,0.2312509812350207,Alphabet Inc.,4,XGBoost
1.8377936760047249,2.2656177159307584,0.0127964693288588,0.1445701981262767,Alphabet Inc.,4,XGBoost
3.3915659733868493,4.027039345573883,0.0240288486213687,-1.1781529727130793,Alphabet Inc.,4,XGBoost
3.0870630260258,3.3102533458834213,0.0220203179211295,0.0032853490762132,Alphabet Inc.,4,XGBoost
5.38729285836609,5.913541972096583,0.0387329201174878,-3.8778893045897185,Alphabet Inc.,4,XGBoost
4.657392830992734,4.907384899536441,0.0335560559450747,-22.87102475695097,Alphabet Inc.,4,XGBoost
2.1004502945730223,2.387309137673028,0.0151908491847964,-0.276936836312005,Alphabet Inc.,4,XGBoost
3.2470614735695165,4.007343736195359,0.0240416993782183,-2.008447476766934,Alphabet Inc.,4,XGBoost
6.715782721614858,7.665444125137119,0.0500444834558053,-6.710187907507591,Alphabet Inc.,4,XGBoost
4.856025738045275,4.967699593986918,0.0361437924522414,-6.105241728731429,Alphabet Inc.,4,XGBoost
3.4936943951602983,4.058781078557459,0.0261274035302546,-9.185652429944458,Alphabet Inc.,4,XGBoost
3.086332339338463,3.836594376915631,0.0225838094745499,-2.0624599312628513,Alphabet Inc.,4,XGBoost
2.6657501717925927,3.083114835902412,0.0194017474670108,-0.4473118827974169,Alphabet Inc.,4,XGBoost
5.2992626763955455,6.006483010182318,0.0380719265109288,-7.361152552809307,Alphabet Inc.,4,XGBoost
8.144663840122252,8.413028281171863,0.0579196918481898,-9.26965608808132,Alphabet Inc.,4,XGBoost
5.142138658638385,5.369371776694743,0.036302865992447,-6.756596778666188,Alphabet Inc.,4,XGBoost
5.2979283954772765,6.304078611271583,0.0365377285947971,-3.0649251254918832,Alphabet Inc.,4,XGBoost
3.760375611036312,4.453602001491329,0.0256606702393067,-1.12699887397853,Alphabet Inc.,4,XGBoost
4.356777519562354,5.149966398017742,0.0293990507693048,-2.360460713260907,Alphabet Inc.,4,XGBoost
4.180608488160334,4.44198076583006,0.0281914352277741,-1.7570100565403166,Alphabet Inc.,4,XGBoost
6.881680034555393,6.987166644209425,0.0460201802188956,-25.72436507779233,Alphabet Inc.,4,XGBoost
2.258017145790916,2.5265619625340423,0.0149987235979054,-2.08016930179643,Alphabet Inc.,4,XGBoost
2.1578426879202537,2.517296329086677,0.0142654531053811,-3.4084529519869644,Alphabet Inc.,4,XGBoost
1.5692571683210588,2.2739144844975883,0.0104702570442895,-2.65233738508177,Alphabet Inc.,4,XGBoost
2.1126141191676537,2.324908717534812,0.0139085775057788,-40.065463326365155,Alphabet Inc.,4,XGBoost
1.8346994961219592,2.418997974421848,0.0119064489204126,-0.57188210524171,Alphabet Inc.,4,XGBoost
4.034551559334432,4.567980733653418,0.0260787080126778,-3.805828959605907,Alphabet Inc.,4,XGBoost
3.4748150436904384,4.609204239839287,0.022251599319785,-4.08095264307002,Alphabet Inc.,4,XGBoost
3.692178455906708,4.193748972979789,0.023777442803239,-3.2062792731105123,Alphabet Inc.,4,XGBoost
2.986768609724436,3.3373088208792536,0.0191772480041235,-2.6297559157138797,Alphabet Inc.,4,XGBoost
2.251572759806885,2.717502448453642,0.0146412411659263,-1.580105609552716,Alphabet Inc.,4,XGBoost
1.7908520940562425,2.0078509297427964,0.0115626353924208,0.1256897912331352,Alphabet Inc.,4,XGBoost
2.4694987917151594,3.1707094711226684,0.0160634786953095,-0.8527156882966787,Alphabet Inc.,4,XGBoost
4.742979641679097,5.388160878218696,0.0299208292826628,-4.6604785799116755,Alphabet Inc.,4,XGBoost
6.449193443433489,6.86665918077344,0.0405915896154789,-18.552207343054928,Alphabet Inc.,4,XGBoost
1.6667991282765626,2.051523834217191,0.0104716709437562,-0.8732397187620102,Alphabet Inc.,4,XGBoost
1.6309332040358868,2.029517148033734,0.010256366892317,-0.2788148464415592,Alphabet Inc.,4,XGBoost
3.350178735950493,3.368064676434868,0.0212045352413892,-2.3145377660511537,Alphabet Inc.,4,XGBoost
3.497702164821476,3.752989865208108,0.0223069846069117,-10.137715265625946,Alphabet Inc.,4,XGBoost
2.152799366752504,2.495484561624142,0.0137880153343207,-14.960600337551272,Alphabet Inc.,4,XGBoost
0.8337053894147403,0.9195236486223402,0.0053194034538644,-0.1839150858832334,Alphabet Inc.,4,XGBoost
1.194369175206782,1.3010538420851172,0.0075513465829077,0.1161839307769292,Alphabet Inc.,4,XGBoost
1.6002388774708778,2.099627132139786,0.0100080786052094,-0.2338601055780098,Alphabet Inc.,4,XGBoost
1.4006156973708015,1.6724777149805723,0.0088900257746093,0.1823917544415597,Alphabet Inc.,4,XGBoost
4.755708201958936,7.089945267245369,0.0282568101582561,-0.4401339895140215,Alphabet Inc.,4,XGBoost
6.326261913256753,8.686412165958478,0.0373313508454066,-1.2100980817863525,Alphabet Inc.,4,XGBoost
7.533826396050739,9.55687934428894,0.0445512980720973,-2.0658743739715337,Alphabet Inc.,4,XGBoost
7.642848200535127,8.242631364382435,0.045556518348729,-1.6217742222811702,Alphabet Inc.,4,XGBoost
11.226490322892555,11.573374049353305,0.0665223695852352,-12.45385081386692,Alphabet Inc.,4,XGBoost
6.696256928678963,6.938137711312135,0.0401849649139753,-15.65265212984384,Alphabet Inc.,4,XGBoost
2.133295032916948,2.601338146262683,0.0128274462045262,-0.6524868648135449,Alphabet Inc.,4,XGBoost
5.953420528181937,6.802548003934747,0.0349278228338807,-7.133166505525963,Alphabet Inc.,4,XGBoost
3.9423516174525046,4.068582452892354,0.0231271339247073,-5.249702935511533,Alphabet Inc.,4,XGBoost
4.797079899854827,5.0044899543152805,0.0280056606122967,-11.977879602429862,Alphabet Inc.,4,XGBoost
3.4654141770133493,3.5809615701633186,0.0202201032881539,-9.660699008847809,Alphabet Inc.,4,XGBoost
1.3212606781145098,1.4008014133785986,0.007703792769681,-1.4124692635675098,Alphabet Inc.,4,XGBoost
2.572526978162847,2.8761093438500445,0.01504995084363,-24.96230245116808,Alphabet Inc.,4,XGBoost
1.348302377097616,2.053724850143769,0.0077925104709499,-1.832051589264549,Alphabet Inc.,4,XGBoost
1.986624814386954,2.315946824967681,0.011528260764324,-0.4688929415921594,Alphabet Inc.,4,XGBoost
2.6740981302895137,3.2302998379727166,0.0152444571832078,-0.9531149709595432,Alphabet Inc.,4,XGBoost
1.8390672070644087,2.46846243263133,0.0103667931757517,-0.1164859236613813,Alphabet Inc.,4,XGBoost
2.552978883750973,3.4447204563283003,0.0142874864913538,-1.847690625749154,Alphabet Inc.,4,XGBoost
3.9870533529383634,4.277515119789239,0.022367314591419,-8.76939319902442,Alphabet Inc.,4,XGBoost
4.378338867072165,4.698253362343434,0.024588629651218,-8.866259322378701,Alphabet Inc.,4,XGBoost
1.638700955464384,2.124777626976142,0.0092912006198132,-0.7839959141417823,Alphabet Inc.,4,XGBoost
2.204706606723289,3.484750887768223,0.0123802618855817,-4.083510025871348,Alphabet Inc.,4,XGBoost
2.00571768538789,2.3884495561861367,0.0113748859747249,-3.4528381705343945,Alphabet Inc.,4,XGBoost
2.23740231166326,2.5430473331454606,0.0126715792722905,-1.495188615669203,Alphabet Inc.,4,XGBoost
1.654805256665253,1.917899105542344,0.0093983068482173,-0.1382458197095031,Alphabet Inc.,4,XGBoost
1.6825234473224555,1.8709064357336511,0.0096268480714374,-0.0141020586500875,Alphabet Inc.,4,XGBoost
4.2290081545494616,4.72644980901573,0.0242400383732213,-11.124702462107692,Alphabet Inc.,4,XGBoost
4.6063390269063005,4.75598584167206,0.0263807186450874,-13.792662675322688,Alphabet Inc.,4,XGBoost
2.9197231604922083,3.5421677814939097,0.0165054149066347,-3.528500241188941,Alphabet Inc.,4,XGBoost
1.3044917790060082,1.604241488278722,0.0073641041456159,-0.3192597195356959,Alphabet Inc.,4,XGBoost
1.7670351843010903,1.9274573476014536,0.0099786634222842,-2.167538458698391,Alphabet Inc.,4,XGBoost
1.7018076542849427,2.1198141613935677,0.0095707749413747,-4.349945804019227,Alphabet Inc.,4,XGBoost
1.910454537939313,2.023355882797585,0.0107281824657989,-1.4593956523825025,Alphabet Inc.,4,XGBoost
4.107628046955779,4.295609784311796,0.0231989139762351,-9.957765471461732,Alphabet Inc.,4,XGBoost
1.3596718422250431,1.7006758458774094,0.007617459393164,-1.402608316180248,Alphabet Inc.,4,XGBoost
1.8585691013922143,2.418883838900945,0.0103967493102551,-3.499743924534223,Alphabet Inc.,4,XGBoost
2.4135236149397996,2.6934901591141904,0.0136153392975482,-4.693753207735271,Alphabet Inc.,4,XGBoost
3.617806232565567,3.8629272292199026,0.0203829926825979,-7.044732653683749,Alphabet Inc.,4,XGBoost
1.836479396805538,2.1498067837071813,0.0102367730589531,-0.7841637406938218,Alphabet Inc.,4,XGBoost
2.5557611796578157,3.3662546541965717,0.0140201095719368,-0.1434609323877314,Alphabet Inc.,4,XGBoost
6.540716196227055,7.673381261635386,0.0355897495926591,-5.256952902857943,Alphabet Inc.,4,XGBoost
4.548028972752775,4.8625779267774325,0.0246334575519008,-2.231498005993622,Alphabet Inc.,4,XGBoost
5.1478519764211,5.80538716700398,0.0277643965308185,-6.53050860398256,Alphabet Inc.,4,XGBoost
2.9726596942752166,3.3895539828111985,0.0160081309160389,-7.722718398588993,Alphabet Inc.,4,XGBoost
1.336721722736138,1.3540829677462898,0.0072097803598942,-0.1002212295925497,Alphabet Inc.,4,XGBoost
1.9325898004512112,2.344939906954125,0.0103505521313157,-1.3543736136959947,Alphabet Inc.,4,XGBoost
2.9338331580450245,3.4989947179163483,0.0157468735943953,-0.398654970010053,Alphabet Inc.,4,XGBoost
4.160619725874466,4.571674090117434,0.0219728091098617,-1.8801394120288768,Alphabet Inc.,4,XGBoost
3.910441059005671,4.079161279975515,0.0205964553260511,-3.0342387857906363,Alphabet Inc.,4,XGBoost
1.9589390762652044,2.6994559034217525,0.0102094474723858,-1.2167559935917858,Alphabet Inc.,4,XGBoost
2.386025764681375,2.624729391388446,0.0124906735802192,-1.0240839090010114,Alphabet Inc.,4,XGBoost
3.4252578705502628,3.99040627289407,0.0181979060462143,-2.308694184310525,Alphabet Inc.,4,XGBoost
2.305544704675282,2.6885069992568216,0.0122335862004751,-0.5111166527820628,Alphabet Inc.,4,XGBoost
