mae,rmse,mape,r2,company,split
0.39516639709472656,0.5188417950957356,0.015470599755644798,-4.859228134155273,Alphabet Inc.,0
0.3369278013706207,0.41814442089121584,0.013215075246989727,-2.9048912525177,Alphabet Inc.,0
0.7095855474472046,0.7536335585376003,0.027820173650979996,-12.23807430267334,Alphabet Inc.,0
0.498984158039093,0.5178081073471072,0.019538789987564087,-4.722352504730225,Alphabet Inc.,0
0.18537215888500214,0.19540903566755025,0.0072401524521410465,-0.2285987138748169,Alphabet Inc.,0
0.18655815720558167,0.2142111046648968,0.00726384948939085,-4.894970893859863,Alphabet Inc.,0
0.1965465545654297,0.23633362629690247,0.0076677254401147366,-7.09945011138916,Alphabet Inc.,0
0.29399338364601135,0.37561588574616744,0.01152961514890194,-19.920425415039062,Alphabet Inc.,0
0.20063896477222443,0.22714572685113482,0.007912328466773033,-0.7198445796966553,Alphabet Inc.,0
0.3072139620780945,0.43140370352662555,0.012121213600039482,-6.308738708496094,Alphabet Inc.,0
0.27478066086769104,0.38944887486073804,0.010891204699873924,-6.1895527839660645,Alphabet Inc.,0
0.30796128511428833,0.4007700355254668,0.012230566702783108,-8.62936019897461,Alphabet Inc.,0
0.6604534387588501,0.9212090624715896,0.02590782567858696,-16.43281364440918,Alphabet Inc.,0
0.9901573061943054,1.2785800468888076,0.038633398711681366,-22.947731018066406,Alphabet Inc.,0
0.9184123873710632,1.1995573777233675,0.03568841144442558,-17.889677047729492,Alphabet Inc.,0
1.3056122064590454,1.5094091628732005,0.05077304318547249,-48.2887077331543,Alphabet Inc.,0
1.6166236400604248,1.7156478630168452,0.06297604739665985,-395.90679931640625,Alphabet Inc.,0
1.1261886358261108,1.2272623094604629,0.04399958252906799,-97.31365966796875,Alphabet Inc.,0
1.0944610834121704,1.1795400059938836,0.0427168533205986,-96.53994750976562,Alphabet Inc.,0
0.9206932187080383,0.9828975125223016,0.0359187126159668,-74.14634704589844,Alphabet Inc.,0
0.8284610509872437,0.9150481819015959,0.03214282542467117,-18.69224739074707,Alphabet Inc.,0
0.9869171380996704,1.0836376838606216,0.03797491639852524,-11.193353652954102,Alphabet Inc.,0
1.1708110570907593,1.271220799563666,0.04469872638583183,-15.63925552368164,Alphabet Inc.,0
0.9954155087471008,1.1195669909866153,0.03778969869017601,-14.192387580871582,Alphabet Inc.,0
1.2062351703643799,1.2555760468908532,0.04578971117734909,-72.06584167480469,Alphabet Inc.,0
0.8860004544258118,0.9035821978381211,0.033634692430496216,-98.76327514648438,Alphabet Inc.,0
0.4264625608921051,0.4413730305012224,0.016188856214284897,-22.803836822509766,Alphabet Inc.,0
0.2023288756608963,0.2279831886425345,0.007692746818065643,-13.342244148254395,Alphabet Inc.,0
0.20790977776050568,0.2996331385771172,0.007846459746360779,-3.0180869102478027,Alphabet Inc.,0
0.3193736970424652,0.4050795677402153,0.011983516626060009,-2.094622850418091,Alphabet Inc.,0
0.5483802556991577,0.6640966743202728,0.020444687455892563,-5.073374271392822,Alphabet Inc.,0
0.6275943517684937,0.7393877729020416,0.023360881954431534,-8.950011253356934,Alphabet Inc.,0
0.8148147463798523,0.8624448219561857,0.030384531244635582,-37.4198112487793,Alphabet Inc.,0
0.5808506011962891,0.6018725995484333,0.02173077128827572,-7.702912330627441,Alphabet Inc.,0
0.3286910951137543,0.3852718721365899,0.012281459756195545,-2.7734951972961426,Alphabet Inc.,0
0.1099754348397255,0.13233355105666034,0.004125065170228481,0.02839559316635132,Alphabet Inc.,0
0.27574652433395386,0.3516729605180835,0.010296892374753952,-2.326707363128662,Alphabet Inc.,0
