horizon,model,calibration,margin,score,acc_test,f1_macro_test,operable_share,operable_accuracy,operable_f1,dir_acc,dir_f1,dir_acc_operable,high_vol_dir_acc_operable,low_vol_dir_acc_operable,high_vol_dir_f1,low_vol_dir_f1,high_vol_coverage,low_vol_coverage,selection
5,tcn,temperature,0.2,0.3517631064670138,0.3201244503831166,0.21208147559588428,0.694403680377067,0.19762322362477772,0.13013166907800186,0.34096663380868364,0.28089250656487946,0.4864256389184481,0.5248917117641038,0.434670151755138,0.2740440987496268,0.2462624191660494,0.67318335434018,0.7155967873465716,best_f1
1,ensemble,isotonic,0.2,0.40217747500336326,0.6621997533802242,0.3095761882499483,0.067335491756471,0.29250597800095646,0.21509833533053344,0.0558734735091435,0.0843760015767717,0.6687943262411348,0.7637962037962038,0.6487005649717514,0.06882748853427716,0.08667898287765877,0.035087911252396124,0.09960546141298576,best_acc
1,ensemble,platt,0.0,0.38170767859450055,0.6836311890557123,0.27063800743053906,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,best_acc
1,ensemble,raw,0.2,0.4117255432382917,0.5788972867912918,0.33156023816063546,0.23771266628760346,0.26126262676880435,0.23856151132473613,0.15515932411369096,0.21153319692645858,0.6920994675402747,0.7429989717405949,0.705988455988456,0.18349105653969394,0.21932863747644826,0.1858503128488229,0.28962929583973773,best_acc
1,ensemble,temperature,0.2,0.41752142414902155,0.6170183239128043,0.3444984829792243,0.16457350696105036,0.24871355561851138,0.22831964391534665,0.12331687465918781,0.18526945587745083,0.6891135554145381,0.7358796296296296,0.657671028078178,0.14976344068251787,0.20276715683500232,0.11663298975966982,0.21255078309906686,best_acc
1,stacked,meta,0.2,0.3820995781108862,0.6768957643523853,0.27281865941576183,0.011069043018136427,0.049019607843137254,0.04691358024691358,0.003026634382566586,0.0060083594566353185,0.20833333333333334,0.125,0.75,0.004576659038901602,0.007263922518159807,0.0189712633083216,0.00315488964409105,best_acc
1,tcn,isotonic,0.2,0.3863061371210084,0.6755523713217222,0.2795725773921288,0.021280788177339898,0.11855670103092783,0.0638888888888889,0.01416256157635468,0.021759697256385997,0.27380952380952384,0.3125,0.5294117647058824,0.01098901098901099,0.029900332225913623,0.01338055883510429,0.02920284135753749,best_acc
1,tcn,platt,0.08,0.3813976091159956,0.6820548343759094,0.270355444571715,0.002167487684729064,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.004329004329004329,0.0,best_acc
1,tcn,raw,0.2,0.36733266738350984,0.31773208891348803,0.22910213177535238,0.7429948955398683,0.17509661569505855,0.12287703547448905,0.40423455025248867,0.3402160601570002,0.5272814940975341,0.5104285400275553,0.5312000271314686,0.31263280779972613,0.3502571420232637,0.6657882953392508,0.8202967714733721,best_acc
1,tcn,temperature,0.2,0.3780226278831079,0.38884248956753825,0.2532412925270505,0.6059455752263619,0.17917931358831377,0.11912743998282795,0.3281518432915706,0.2891987240451269,0.5286249986854207,0.4902624042258211,0.5415997302542239,0.2554476253951488,0.3008431953933551,0.516931645152604,0.6950953750940939,best_acc
2,ensemble,isotonic,0.02,0.35185695574908393,0.6148010839895469,0.2599660891193953,0.009750432527535057,0.19567099567099566,0.1542929292929293,0.00508955020758646,0.009956835807175943,0.4888888888888889,0.8333333333333334,0.19999999999999998,0.0139827322766443,0.006036217303822937,0.01192124463780936,0.007570276324013351,best_acc
2,ensemble,platt,0.0,0.3494179817706861,0.6187689927576056,0.25477596166910976,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,best_acc
2,ensemble,raw,0.2,0.3697711910743403,0.5258321503744041,0.27886798225536896,0.2394556901121552,0.1601360258927316,0.11634629458534619,0.1272848477852532,0.1450696318383234,0.4201294031808197,0.4029351600780172,0.5310582617542021,0.09809241175199568,0.17502586928191485,0.18278421472595857,0.2961868000455362,best_acc
2,ensemble,temperature,0.2,0.3720315563382414,0.5591274697385608,0.2916300534324189,0.1586427353492479,0.18696883031023465,0.13874938372698206,0.09026352499621472,0.11656618474794576,0.664625850340136,0.6601241351241351,0.5991044301583971,0.08038432250458818,0.13721209723273842,0.10244647303177093,0.21489784939394058,best_acc
2,stacked,meta,0.16,0.3519177462622941,0.6165634164712744,0.25992018578892256,0.006621526791076568,0.20075757575757577,0.1270827937494604,0.004584417349435018,0.008915104503339797,0.6527777777777778,0.5357142857142857,0.75,0.012121212121212121,0.008179867691757553,0.009607225554069409,0.003634742384364855,best_acc
2,tcn,isotonic,0.2,0.3673881233721554,0.5728459608864664,0.2819247907205879,0.1273991136466681,0.19704684671282485,0.127933986645529,0.06683419472636547,0.08363618389342396,0.5243671175827049,0.511197084384637,0.3298872180451128,0.07239920150136868,0.07985560601581886,0.07384904754011291,0.18096372472963687,best_acc
2,tcn,platt,0.08,0.3570852162926355,0.6018465212896796,0.2646957205438376,0.052341597796143245,0.2556390977443609,0.13572854291417166,0.03432609793033821,0.036936447582835416,0.6071428571428571,0.7142857142857143,0.6,0.01152073732718894,0.04477611940298508,0.007870916961826053,0.09681227863046045,best_acc
2,tcn,raw,0.2,0.3576461114640498,0.26832032493990227,0.20465240985178404,0.8422850877368763,0.19767041074863295,0.1476844446454253,0.4329809763063782,0.36634483925826844,0.515312801543981,0.5575235359974641,0.4902267082059278,0.34243227074850774,0.37808230706485524,0.7821262841655707,0.9024703561230913,best_acc
2,tcn,temperature,0.2,0.36979909913289344,0.3379646644505601,0.2402782383816395,0.6925096900000679,0.20791115521993211,0.1552134268819705,0.36349310790916606,0.3205841997144144,0.5250351663137897,0.5914457756451533,0.4920604240842152,0.3059373559243365,0.32483878113986575,0.6500124819091815,0.7350117819881812,best_acc
3,ensemble,isotonic,0.2,0.34511657718927324,0.5962009030865578,0.25732659053957346,0.018527898694103682,0.12980769230769232,0.09060921717171716,0.007428895168912372,0.013253418514338743,0.4698275862068966,0.5,0.36999999999999994,0.006272982911529309,0.017807527153321547,0.011019283746556474,0.026053429590259452,best_acc
3,ensemble,platt,0.16,0.3422937229905648,0.6038880883819194,0.2515506525920294,0.0005911330049261084,0.3333333333333333,0.16666666666666666,0.00048756704046806434,0.0009216589861751152,0.5,,0.5,0.0,0.001680672268907563,0.0,0.0011838989739542225,best_acc
3,ensemble,raw,0.2,0.3674959751003848,0.5151624883450571,0.28234527265570836,0.24246435350039297,0.24333958099271166,0.2103963731933625,0.1336598224757319,0.1600780175895506,0.6551343016968016,0.6912998074897388,0.6239411587132815,0.13693584492078995,0.16137876221203398,0.20217368927984788,0.2827834281651275,best_acc
3,ensemble,temperature,0.2,0.3608342718123298,0.5545284793802089,0.27279535761862245,0.14952368506398647,0.2715948571730292,0.21402188932718827,0.0862460673684031,0.09198193855808905,0.7265384615384616,0.8047138047138047,0.5946519524617997,0.07652905922678219,0.09443912073357226,0.10941702840201915,0.18967236452108077,best_acc
3,stacked,meta,0.16,0.34123481292148866,0.5981642137233809,0.2507813144229151,0.00828300831485101,0.1328125,0.10185185185185185,0.0009498878911384296,0.001766967523791345,0.20833333333333334,0.0,0.5,0.0,0.0030812324929971988,0.01459277025830816,0.0019699035269100562,best_acc
3,tcn,isotonic,0.18,0.3550493297026319,0.559888907958398,0.2671567192274393,0.1211553941414849,0.3145671990512107,0.24768749880310362,0.05937200092868761,0.06871166180880647,0.6014491888125809,0.3717691622103387,0.7253119429590018,0.058379873261905926,0.07237009233125362,0.09263837892123047,0.14965052764074932,best_acc
3,tcn,platt,0.0,0.34993578291618127,0.5828333855090347,0.25904660700377174,0.06591892955529319,0.2626865671641791,0.13869188337273444,0.04068423485899214,0.040949278734295026,0.6285714285714286,0.85,0.5916666666666667,0.028239202657807307,0.04589528118939884,0.029122392758756395,0.10271546635183,best_acc
3,tcn,raw,0.2,0.36088987887185414,0.34556757840122393,0.22784542424782067,0.6576233890611813,0.2019931554484333,0.12701983722833213,0.3318051398326257,0.2858863016882976,0.5020324144070077,0.5186641889929567,0.49220066877479624,0.2755634533788537,0.27108914297757314,0.6310150404008618,0.6841792639420835,best_acc
3,tcn,temperature,0.2,0.36114495960732723,0.3827111074035901,0.23324115896709022,0.5738202652952754,0.21005737073534483,0.13030529057652132,0.29218140772554396,0.2500823714511705,0.5129504601357112,0.5304820132879834,0.4346896344485807,0.24380849158338042,0.23716751500711872,0.5647681100963243,0.5828193049254284,best_acc
4,ensemble,isotonic,0.2,0.3437661417442828,0.5818584176006111,0.2634682668093569,0.028177339901477836,0.37693798449612403,0.30848728987467217,0.01920020946921374,0.03196739616141631,0.5846908939014203,0.3611111111111111,0.7206349206349206,0.00962891462891463,0.047080125098304594,0.010625737898465172,0.0457774269928966,best_acc
4,ensemble,platt,0.06,0.33450336929756064,0.5891490579946997,0.24710936524920166,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,best_acc
4,ensemble,raw,0.2,0.37265778249245723,0.4940765551277776,0.29710594918533395,0.2809239038360631,0.23741549625689876,0.19155642099813514,0.15829202275037463,0.1933974225138017,0.5663550300756908,0.5516456987131474,0.5260717092518032,0.16873832676623968,0.1943858030832837,0.2349365264689027,0.3269617430072854,best_acc
4,ensemble,temperature,0.2,0.35915473878369053,0.5402860182832574,0.27993639143516286,0.15532887448161223,0.2546896519978326,0.19978469150212386,0.09564304579864909,0.10942893462090504,0.5983208020050125,0.39307403123192597,0.7371851934275435,0.06765655739647776,0.13211805855253136,0.11091214347530232,0.19979270755729475,best_acc
4,stacked,meta,0.2,0.3496518252924397,0.5610943796029007,0.266928146461267,0.09221407433386311,0.18909612486960553,0.12588485067603442,0.06149338593641217,0.06758633718135766,0.6102941176470589,0.6573056573056574,0.6453193350831147,0.06432151808091657,0.06632253168554396,0.06707799398829299,0.11734093420536233,best_acc
4,tcn,isotonic,0.16,0.35477409839118,0.5393172548881405,0.27454676951994333,0.1461424431397322,0.2033440560312317,0.11322975093301701,0.07088551221777567,0.08910812824784166,0.5077126054912743,0.8083333333333333,0.5128314007294899,0.06380759997181984,0.1032818480715452,0.08718437345943643,0.20514333898256992,best_acc
4,tcn,platt,0.16,0.3452797459036761,0.573210451147002,0.25850524576488393,0.06296733569460843,0.30625,0.15629984051036683,0.04516129032258064,0.04347826086956522,0.6950354609929078,0.9375,0.664,0.02613240418118467,0.0494047619047619,0.023219205037386857,0.10271546635183,best_acc
4,tcn,raw,0.2,0.3495301657225364,0.2846677855297758,0.19010687693105438,0.798101503691022,0.20352424121141807,0.12663747052314642,0.38980741996156804,0.30625961022954007,0.485472383848847,0.5233615514415334,0.4694012913331593,0.28893030056824925,0.31322649680324177,0.714387134890937,0.8819138248455928,best_acc
4,tcn,temperature,0.2,0.3504503317756926,0.31334663877748187,0.19880310868292828,0.727952163957643,0.20742336618356186,0.12781127698144365,0.3602922802846607,0.2835826769375783,0.4935092779340805,0.5894969834352904,0.471262387370524,0.2697020872532041,0.28864400034064214,0.662239425273917,0.7937546391920762,best_acc
5,ensemble,isotonic,0.2,0.3469977738968111,0.5707736183478032,0.27233592202143053,0.048769788745588016,0.4006961506961507,0.2302652263251342,0.03250205496112738,0.05250954108464354,0.6507496012759171,0.3333333333333333,0.680959595959596,0.008373205741626795,0.07885937809402603,0.0057844035520254146,0.09186817784263017,best_acc
5,ensemble,platt,0.14,0.3311047959935391,0.582330290618683,0.24533317719767703,0.00019704433497536944,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0003946329913180742,best_acc
5,ensemble,raw,0.2,0.3711491302258808,0.46721051325073965,0.2920040462668229,0.3373165320942789,0.22986833161212966,0.1788919453290732,0.1811923151915948,0.2123075253809886,0.5352276154465094,0.5028325431182574,0.5630955227395406,0.1775023330928609,0.21850078831965752,0.2684770746833828,0.4062532084325438,best_acc
5,ensemble,temperature,0.2,0.3469986056983406,0.5455485649930542,0.25991668502576504,0.12406252845406456,0.29581194511702985,0.17007377598926893,0.07543940230365632,0.0704505744556012,0.5587046360394379,0.429040404040404,0.535625,0.06228480712533246,0.0770377730299687,0.10745567662210025,0.14069743569296173,best_acc
5,stacked,meta,0.2,0.3372195031009578,0.5692815149741061,0.25800215920967745,0.03153016713722171,0.1676788733699303,0.12229193899782134,0.01691421948951589,0.029196730867126614,0.6022727272727273,0.5833333333333333,0.8541666666666666,0.04088972672855203,0.02438844389373684,0.04546401799285519,0.01759547782582531,best_acc
5,tcn,isotonic,0.18,0.33215604936095683,0.5788192259570127,0.24770428356408072,0.0077332277625969505,0.4206060606060606,0.41257990533352856,0.002605846365554614,0.004806900619462933,0.5407407407407407,0.0,0.5499999999999999,0.0,0.008047015129097352,0.0007870916961826053,0.014690797576741134,best_acc
5,tcn,platt,0.1,0.33104316975881637,0.5820929863946679,0.24527763377835776,0.00047460844803037496,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0009492168960607499,0.0,best_acc
5,tcn,raw,0.2,0.3523955137576877,0.29351751303165646,0.20707217387572757,0.7607981949736703,0.19845582074587265,0.13258074848865967,0.37025487397294693,0.3077324906321558,0.4811413736101956,0.5132279781700471,0.4650813002909131,0.29436712431221806,0.2863581761651674,0.7388044271914123,0.7827578159620524,best_acc
5,tcn,temperature,0.2,0.3517631064670138,0.3201244503831166,0.21208147559588428,0.694403680377067,0.19762322362477772,0.13013166907800186,0.34096663380868364,0.28089250656487946,0.4864256389184481,0.5248917117641038,0.434670151755138,0.2740440987496268,0.2462624191660494,0.67318335434018,0.7155967873465716,best_acc
